id,product_id,sku,color,url,gallery_photos,technical_photos,source
6037,937,CP_6037,Standard,https://www.casalgrandepadana.com/product/elements-texture,"[""https://www.casalgrandepadana.it/media/filer_public/c9/ce/c9cea1a0-0d3f-425c-a790-5ea450a01f49/647x647-texture_min_anthracite-micro_120x278.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/48/ba/48ba756e-fc67-4390-8ce1-cbc81230ea41/bagno.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/d1/1c/d11cc876-6523-4b04-92e4-cb7814cc1d39/elements_amb-1_p-greyt-micro-whitet-canvas-white.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/a3/98/a398d15d-8be3-4980-ad10-ee08f10e1dca/elements_amb-6_pt-tobaccoe-brown-3.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/82/3a/823a6cb1-100a-410c-aed7-5d5b7574327a/elements_amb-pt-grey.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/7d/41/7d413eb7-572c-4d35-a444-2fac4f7558ce/element_texture_still-life.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/e6/2c/e62cbcc5-64f1-4424-b99e-aa8d8ebeee36/elements_moodboard-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/1b/04/1b04686c-90ec-422c-807f-b8b466aef73e/elements_moodboard-2.jpg""]",[],casalgrande padana
6038,938,CP_6038,Standard,https://www.casalgrandepadana.com/product/elements-texture,"[""https://www.casalgrandepadana.it/media/filer_public/9e/3b/9e3bfd93-e38b-4098-b1ec-c6734c842a60/647x647-texture_min_anthracite-canvas_120x278.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/48/ba/48ba756e-fc67-4390-8ce1-cbc81230ea41/bagno.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/d1/1c/d11cc876-6523-4b04-92e4-cb7814cc1d39/elements_amb-1_p-greyt-micro-whitet-canvas-white.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/a3/98/a398d15d-8be3-4980-ad10-ee08f10e1dca/elements_amb-6_pt-tobaccoe-brown-3.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/82/3a/823a6cb1-100a-410c-aed7-5d5b7574327a/elements_amb-pt-grey.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/7d/41/7d413eb7-572c-4d35-a444-2fac4f7558ce/element_texture_still-life.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/e6/2c/e62cbcc5-64f1-4424-b99e-aa8d8ebeee36/elements_moodboard-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/1b/04/1b04686c-90ec-422c-807f-b8b466aef73e/elements_moodboard-2.jpg""]",[],casalgrande padana
6039,939,CP_6039,Standard,https://www.casalgrandepadana.com/product/elements-texture,"[""https://www.casalgrandepadana.it/media/filer_public/37/38/373828b4-3d74-4d6e-9fe4-f013a09a806d/647x647-texture_min_beige-micro_120x278.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/48/ba/48ba756e-fc67-4390-8ce1-cbc81230ea41/bagno.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/d1/1c/d11cc876-6523-4b04-92e4-cb7814cc1d39/elements_amb-1_p-greyt-micro-whitet-canvas-white.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/a3/98/a398d15d-8be3-4980-ad10-ee08f10e1dca/elements_amb-6_pt-tobaccoe-brown-3.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/82/3a/823a6cb1-100a-410c-aed7-5d5b7574327a/elements_amb-pt-grey.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/7d/41/7d413eb7-572c-4d35-a444-2fac4f7558ce/element_texture_still-life.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/e6/2c/e62cbcc5-64f1-4424-b99e-aa8d8ebeee36/elements_moodboard-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/1b/04/1b04686c-90ec-422c-807f-b8b466aef73e/elements_moodboard-2.jpg""]",[],casalgrande padana
6040,940,CP_6040,Standard,https://www.casalgrandepadana.com/product/elements-texture,"[""https://www.casalgrandepadana.it/media/filer_public/c6/a4/c6a4c3a4-8e22-4f17-85dc-c976a66039f8/647x647-texture_min_white-micro_120x278.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/48/ba/48ba756e-fc67-4390-8ce1-cbc81230ea41/bagno.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/d1/1c/d11cc876-6523-4b04-92e4-cb7814cc1d39/elements_amb-1_p-greyt-micro-whitet-canvas-white.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/a3/98/a398d15d-8be3-4980-ad10-ee08f10e1dca/elements_amb-6_pt-tobaccoe-brown-3.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/82/3a/823a6cb1-100a-410c-aed7-5d5b7574327a/elements_amb-pt-grey.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/7d/41/7d413eb7-572c-4d35-a444-2fac4f7558ce/element_texture_still-life.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/e6/2c/e62cbcc5-64f1-4424-b99e-aa8d8ebeee36/elements_moodboard-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/1b/04/1b04686c-90ec-422c-807f-b8b466aef73e/elements_moodboard-2.jpg""]",[],casalgrande padana
6041,941,CP_6041,Standard,https://www.casalgrandepadana.com/product/lithos,"[""https://www.casalgrandepadana.it/media/filer_public/51/d7/51d7495c-eb9a-4a01-91be-b9e40b3b30a7/647x647-lithos_min_beige_60x120.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/cb/d5/cbd5fa09-5480-44db-a05e-264f40a83293/cucina_585x484-lithos_amb_tortora-90x90-60x60_20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/68/61/6861a9f7-df30-40d9-ab26-5bdf54e6ad68/1816x754-detail_lithos_amb_taupe-120x120-120x278.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/34/55/34559013-8c2e-4f3f-8f96-5abf63285508/1816x754-lithos_amb_beige-120x278-120x120.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/93/56/93569cbf-f5d1-4ac9-9046-19c44b3313dc/1816x754b-lithos_amb_tortora-60x60_20mm-outdoor-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/5c/37/5c370e3a-cdb8-4225-959b-5ee3364cc55f/1816x754-lithos_amb_tortora-90x90-60x60_20mm.jpg""]",[],casalgrande padana
6042,942,CP_6042,Standard,https://www.casalgrandepadana.com/product/lithos,"[""https://www.casalgrandepadana.it/media/filer_public/31/ca/31cad9c0-b7c5-499d-9a87-794225e939c9/647x647-lithos_min_bianco_60x120.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/cb/d5/cbd5fa09-5480-44db-a05e-264f40a83293/cucina_585x484-lithos_amb_tortora-90x90-60x60_20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/68/61/6861a9f7-df30-40d9-ab26-5bdf54e6ad68/1816x754-detail_lithos_amb_taupe-120x120-120x278.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/34/55/34559013-8c2e-4f3f-8f96-5abf63285508/1816x754-lithos_amb_beige-120x278-120x120.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/93/56/93569cbf-f5d1-4ac9-9046-19c44b3313dc/1816x754b-lithos_amb_tortora-60x60_20mm-outdoor-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/5c/37/5c370e3a-cdb8-4225-959b-5ee3364cc55f/1816x754-lithos_amb_tortora-90x90-60x60_20mm.jpg""]",[],casalgrande padana
6043,943,CP_6043,Standard,https://www.casalgrandepadana.com/product/lithos,"[""https://www.casalgrandepadana.it/media/filer_public/f2/bb/f2bb9315-35a7-45b9-ae2a-929f2f6aea29/647x647-lithos_min_nero_60x120.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/cb/d5/cbd5fa09-5480-44db-a05e-264f40a83293/cucina_585x484-lithos_amb_tortora-90x90-60x60_20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/68/61/6861a9f7-df30-40d9-ab26-5bdf54e6ad68/1816x754-detail_lithos_amb_taupe-120x120-120x278.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/34/55/34559013-8c2e-4f3f-8f96-5abf63285508/1816x754-lithos_amb_beige-120x278-120x120.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/93/56/93569cbf-f5d1-4ac9-9046-19c44b3313dc/1816x754b-lithos_amb_tortora-60x60_20mm-outdoor-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/5c/37/5c370e3a-cdb8-4225-959b-5ee3364cc55f/1816x754-lithos_amb_tortora-90x90-60x60_20mm.jpg""]",[],casalgrande padana
6044,944,CP_6044,Standard,https://www.casalgrandepadana.com/product/pietra-tiburtina,"[""https://www.casalgrandepadana.it/media/filer_public/89/23/89232c76-86c8-4310-96cc-fbec5d9227dc/647x647-pietra-tiburtina_min_aventino-vein_120x278-f02.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4c/0b/4c0b9e01-c428-4125-bd95-32929862ddde/585x484-pietra-tiburtina_amb_aventino-vein-vein-rigata-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8f/43/8f436bae-fc8d-453d-89b7-73555b3bd7d2/1816x754-pietra-tiburtina_amb_aventino-anticata-crosscross.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/b9/01/b901b3d4-8257-4202-b67e-bbce6a80af1d/1816x754-pietra-tiburtina_amb_aventino-crossaquatio-dett-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/9a/63/9a63e0eb-e884-42f1-959f-06fa6de68c0e/1816x754-pietra-tiburtina_amb_aventino-vein.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/08/f3/08f39c62-06a0-45c9-a5f0-13bd650809a8/1816x754-pietra-tiburtina_amb_campidoglio-crossottanioonda.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/53/60/53602f06-3392-4a45-b526-ff87f296849a/1816x754-pietra-tiburtina_amb_campidoglio-cross-grip-20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/69/79/6979757d-e58f-4da9-9b3f-e8f2e3269e5c/1816x754-pietra-tiburtina_amb_celio-vein-dett-2.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/11/99/1199dc3e-7c61-4341-b99e-478c4c154036/1816x754-pietra-tiburtina_amb_palatino-veincrossmarmoker-grafite.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/ad/0d/ad0df5bd-9f6a-4492-8b51-c0c34197a1d7/progetto_senza_titolo_-_2025-09-01t164320723.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/b6/c3b66fd5-c55c-4c6e-8787-71aee701daa6/progetto_senza_titolo_-_2025-09-01t164344031.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4f/37/4f37de30-6e33-479a-9b46-157ca4aeb21d/progetto_senza_titolo_-_2025-09-01t164452764.jpg""]",[],casalgrande padana
6045,945,CP_6045,Standard,https://www.casalgrandepadana.com/product/pietra-tiburtina,"[""https://www.casalgrandepadana.it/media/filer_public/cd/10/cd10bf14-83dd-407a-a651-31a01505860c/647x647-pietra-tiburtina_min_campidoglio-vein_120x278-f04.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4c/0b/4c0b9e01-c428-4125-bd95-32929862ddde/585x484-pietra-tiburtina_amb_aventino-vein-vein-rigata-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8f/43/8f436bae-fc8d-453d-89b7-73555b3bd7d2/1816x754-pietra-tiburtina_amb_aventino-anticata-crosscross.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/b9/01/b901b3d4-8257-4202-b67e-bbce6a80af1d/1816x754-pietra-tiburtina_amb_aventino-crossaquatio-dett-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/9a/63/9a63e0eb-e884-42f1-959f-06fa6de68c0e/1816x754-pietra-tiburtina_amb_aventino-vein.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/08/f3/08f39c62-06a0-45c9-a5f0-13bd650809a8/1816x754-pietra-tiburtina_amb_campidoglio-crossottanioonda.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/53/60/53602f06-3392-4a45-b526-ff87f296849a/1816x754-pietra-tiburtina_amb_campidoglio-cross-grip-20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/69/79/6979757d-e58f-4da9-9b3f-e8f2e3269e5c/1816x754-pietra-tiburtina_amb_celio-vein-dett-2.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/11/99/1199dc3e-7c61-4341-b99e-478c4c154036/1816x754-pietra-tiburtina_amb_palatino-veincrossmarmoker-grafite.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/ad/0d/ad0df5bd-9f6a-4492-8b51-c0c34197a1d7/progetto_senza_titolo_-_2025-09-01t164320723.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/b6/c3b66fd5-c55c-4c6e-8787-71aee701daa6/progetto_senza_titolo_-_2025-09-01t164344031.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4f/37/4f37de30-6e33-479a-9b46-157ca4aeb21d/progetto_senza_titolo_-_2025-09-01t164452764.jpg""]",[],casalgrande padana
6046,946,CP_6046,Standard,https://www.casalgrandepadana.com/product/pietra-tiburtina,"[""https://www.casalgrandepadana.it/media/filer_public/79/30/7930067a-7e7d-46d4-b8f7-bcc33625bc80/647x647-pietra-tiburtina_min_campidoglio-cross_120x278-f03.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4c/0b/4c0b9e01-c428-4125-bd95-32929862ddde/585x484-pietra-tiburtina_amb_aventino-vein-vein-rigata-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8f/43/8f436bae-fc8d-453d-89b7-73555b3bd7d2/1816x754-pietra-tiburtina_amb_aventino-anticata-crosscross.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/b9/01/b901b3d4-8257-4202-b67e-bbce6a80af1d/1816x754-pietra-tiburtina_amb_aventino-crossaquatio-dett-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/9a/63/9a63e0eb-e884-42f1-959f-06fa6de68c0e/1816x754-pietra-tiburtina_amb_aventino-vein.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/08/f3/08f39c62-06a0-45c9-a5f0-13bd650809a8/1816x754-pietra-tiburtina_amb_campidoglio-crossottanioonda.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/53/60/53602f06-3392-4a45-b526-ff87f296849a/1816x754-pietra-tiburtina_amb_campidoglio-cross-grip-20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/69/79/6979757d-e58f-4da9-9b3f-e8f2e3269e5c/1816x754-pietra-tiburtina_amb_celio-vein-dett-2.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/11/99/1199dc3e-7c61-4341-b99e-478c4c154036/1816x754-pietra-tiburtina_amb_palatino-veincrossmarmoker-grafite.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/ad/0d/ad0df5bd-9f6a-4492-8b51-c0c34197a1d7/progetto_senza_titolo_-_2025-09-01t164320723.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/b6/c3b66fd5-c55c-4c6e-8787-71aee701daa6/progetto_senza_titolo_-_2025-09-01t164344031.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4f/37/4f37de30-6e33-479a-9b46-157ca4aeb21d/progetto_senza_titolo_-_2025-09-01t164452764.jpg""]",[],casalgrande padana
6047,947,CP_6047,Standard,https://www.casalgrandepadana.com/product/pietra-tiburtina,"[""https://www.casalgrandepadana.it/media/filer_public/53/05/5305902f-4640-440f-92a6-c638a6c84ada/647x647-pietra-tiburtina_min_celio-vein_120x278-f02.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4c/0b/4c0b9e01-c428-4125-bd95-32929862ddde/585x484-pietra-tiburtina_amb_aventino-vein-vein-rigata-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8f/43/8f436bae-fc8d-453d-89b7-73555b3bd7d2/1816x754-pietra-tiburtina_amb_aventino-anticata-crosscross.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/b9/01/b901b3d4-8257-4202-b67e-bbce6a80af1d/1816x754-pietra-tiburtina_amb_aventino-crossaquatio-dett-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/9a/63/9a63e0eb-e884-42f1-959f-06fa6de68c0e/1816x754-pietra-tiburtina_amb_aventino-vein.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/08/f3/08f39c62-06a0-45c9-a5f0-13bd650809a8/1816x754-pietra-tiburtina_amb_campidoglio-crossottanioonda.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/53/60/53602f06-3392-4a45-b526-ff87f296849a/1816x754-pietra-tiburtina_amb_campidoglio-cross-grip-20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/69/79/6979757d-e58f-4da9-9b3f-e8f2e3269e5c/1816x754-pietra-tiburtina_amb_celio-vein-dett-2.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/11/99/1199dc3e-7c61-4341-b99e-478c4c154036/1816x754-pietra-tiburtina_amb_palatino-veincrossmarmoker-grafite.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/ad/0d/ad0df5bd-9f6a-4492-8b51-c0c34197a1d7/progetto_senza_titolo_-_2025-09-01t164320723.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/b6/c3b66fd5-c55c-4c6e-8787-71aee701daa6/progetto_senza_titolo_-_2025-09-01t164344031.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4f/37/4f37de30-6e33-479a-9b46-157ca4aeb21d/progetto_senza_titolo_-_2025-09-01t164452764.jpg""]",[],casalgrande padana
6048,948,CP_6048,Standard,https://www.casalgrandepadana.com/product/pietra-tiburtina,"[""https://www.casalgrandepadana.it/media/filer_public/05/26/0526c45f-d3ca-4fff-91f0-8e4333562dc8/647x647-pietra-tiburtina_min_celio-anticata-cross_60x60.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4c/0b/4c0b9e01-c428-4125-bd95-32929862ddde/585x484-pietra-tiburtina_amb_aventino-vein-vein-rigata-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8f/43/8f436bae-fc8d-453d-89b7-73555b3bd7d2/1816x754-pietra-tiburtina_amb_aventino-anticata-crosscross.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/b9/01/b901b3d4-8257-4202-b67e-bbce6a80af1d/1816x754-pietra-tiburtina_amb_aventino-crossaquatio-dett-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/9a/63/9a63e0eb-e884-42f1-959f-06fa6de68c0e/1816x754-pietra-tiburtina_amb_aventino-vein.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/08/f3/08f39c62-06a0-45c9-a5f0-13bd650809a8/1816x754-pietra-tiburtina_amb_campidoglio-crossottanioonda.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/53/60/53602f06-3392-4a45-b526-ff87f296849a/1816x754-pietra-tiburtina_amb_campidoglio-cross-grip-20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/69/79/6979757d-e58f-4da9-9b3f-e8f2e3269e5c/1816x754-pietra-tiburtina_amb_celio-vein-dett-2.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/11/99/1199dc3e-7c61-4341-b99e-478c4c154036/1816x754-pietra-tiburtina_amb_palatino-veincrossmarmoker-grafite.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/ad/0d/ad0df5bd-9f6a-4492-8b51-c0c34197a1d7/progetto_senza_titolo_-_2025-09-01t164320723.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/b6/c3b66fd5-c55c-4c6e-8787-71aee701daa6/progetto_senza_titolo_-_2025-09-01t164344031.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4f/37/4f37de30-6e33-479a-9b46-157ca4aeb21d/progetto_senza_titolo_-_2025-09-01t164452764.jpg""]",[],casalgrande padana
6049,949,CP_6049,Standard,https://www.casalgrandepadana.com/product/pietra-tiburtina,"[""https://www.casalgrandepadana.it/media/filer_public/93/45/934597f6-d10f-4f7f-a06c-2d3dd099abe1/647x647-pietra-tiburtina_min_palatino-cross_120x278-f01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4c/0b/4c0b9e01-c428-4125-bd95-32929862ddde/585x484-pietra-tiburtina_amb_aventino-vein-vein-rigata-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8f/43/8f436bae-fc8d-453d-89b7-73555b3bd7d2/1816x754-pietra-tiburtina_amb_aventino-anticata-crosscross.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/b9/01/b901b3d4-8257-4202-b67e-bbce6a80af1d/1816x754-pietra-tiburtina_amb_aventino-crossaquatio-dett-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/9a/63/9a63e0eb-e884-42f1-959f-06fa6de68c0e/1816x754-pietra-tiburtina_amb_aventino-vein.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/08/f3/08f39c62-06a0-45c9-a5f0-13bd650809a8/1816x754-pietra-tiburtina_amb_campidoglio-crossottanioonda.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/53/60/53602f06-3392-4a45-b526-ff87f296849a/1816x754-pietra-tiburtina_amb_campidoglio-cross-grip-20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/69/79/6979757d-e58f-4da9-9b3f-e8f2e3269e5c/1816x754-pietra-tiburtina_amb_celio-vein-dett-2.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/11/99/1199dc3e-7c61-4341-b99e-478c4c154036/1816x754-pietra-tiburtina_amb_palatino-veincrossmarmoker-grafite.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/ad/0d/ad0df5bd-9f6a-4492-8b51-c0c34197a1d7/progetto_senza_titolo_-_2025-09-01t164320723.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/b6/c3b66fd5-c55c-4c6e-8787-71aee701daa6/progetto_senza_titolo_-_2025-09-01t164344031.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4f/37/4f37de30-6e33-479a-9b46-157ca4aeb21d/progetto_senza_titolo_-_2025-09-01t164452764.jpg""]",[],casalgrande padana
6050,950,CP_6050,Standard,https://www.casalgrandepadana.com/product/pietra-tiburtina,"[""https://www.casalgrandepadana.it/media/filer_public/d0/a4/d0a4c9d3-4aa1-47f2-afe4-ef2052cca126/647x647-pietra-tiburtina_min_palatino-vein_120x278-f01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4c/0b/4c0b9e01-c428-4125-bd95-32929862ddde/585x484-pietra-tiburtina_amb_aventino-vein-vein-rigata-dett.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8f/43/8f436bae-fc8d-453d-89b7-73555b3bd7d2/1816x754-pietra-tiburtina_amb_aventino-anticata-crosscross.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/b9/01/b901b3d4-8257-4202-b67e-bbce6a80af1d/1816x754-pietra-tiburtina_amb_aventino-crossaquatio-dett-1.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/9a/63/9a63e0eb-e884-42f1-959f-06fa6de68c0e/1816x754-pietra-tiburtina_amb_aventino-vein.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/08/f3/08f39c62-06a0-45c9-a5f0-13bd650809a8/1816x754-pietra-tiburtina_amb_campidoglio-crossottanioonda.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/53/60/53602f06-3392-4a45-b526-ff87f296849a/1816x754-pietra-tiburtina_amb_campidoglio-cross-grip-20mm.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/69/79/6979757d-e58f-4da9-9b3f-e8f2e3269e5c/1816x754-pietra-tiburtina_amb_celio-vein-dett-2.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/11/99/1199dc3e-7c61-4341-b99e-478c4c154036/1816x754-pietra-tiburtina_amb_palatino-veincrossmarmoker-grafite.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/ad/0d/ad0df5bd-9f6a-4492-8b51-c0c34197a1d7/progetto_senza_titolo_-_2025-09-01t164320723.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/b6/c3b66fd5-c55c-4c6e-8787-71aee701daa6/progetto_senza_titolo_-_2025-09-01t164344031.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/4f/37/4f37de30-6e33-479a-9b46-157ca4aeb21d/progetto_senza_titolo_-_2025-09-01t164452764.jpg""]",[],casalgrande padana
6051,951,CP_6051,Standard,https://www.casalgrandepadana.com/product/supreme,"[""https://www.casalgrandepadana.it/media/filer_public/39/f5/39f514c5-dd1a-42a8-9c85-ea3de673fc3c/647x647-supreme_min_dark-120x278-01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8a/3c/8a3c436b-e269-4a9c-9c03-6e2bc3fbd507/supreme_esterni.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/77/47/77476095-18d0-48c6-bd2e-367b4837a8f6/01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/0e/0d/0e0d3b6e-84cb-4387-bd57-c4f54e0204b8/03.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/07/c30750ea-5a15-4742-9c69-b9484bc4e5ca/02.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/d7/dc/d7dca3d7-19a7-43c4-83e2-c0260eb9ae6c/04.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/1a/bf/1abf9eb8-1476-4301-9ff4-a433ba3c4b64/05.jpg""]",[],casalgrande padana
6052,952,CP_6052,Standard,https://www.casalgrandepadana.com/product/supreme,"[""https://www.casalgrandepadana.it/media/filer_public/d5/08/d508ba0a-b66d-4e16-8499-95fae5645f15/647x647-supreme_min_sand-120x278-01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8a/3c/8a3c436b-e269-4a9c-9c03-6e2bc3fbd507/supreme_esterni.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/77/47/77476095-18d0-48c6-bd2e-367b4837a8f6/01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/0e/0d/0e0d3b6e-84cb-4387-bd57-c4f54e0204b8/03.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/07/c30750ea-5a15-4742-9c69-b9484bc4e5ca/02.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/d7/dc/d7dca3d7-19a7-43c4-83e2-c0260eb9ae6c/04.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/1a/bf/1abf9eb8-1476-4301-9ff4-a433ba3c4b64/05.jpg""]",[],casalgrande padana
6053,953,CP_6053,Standard,https://www.casalgrandepadana.com/product/supreme,"[""https://www.casalgrandepadana.it/media/filer_public/03/52/03520611-9799-43e4-a431-b6d4892274c8/647x647-supreme_min_taupe-120x278-01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/8a/3c/8a3c436b-e269-4a9c-9c03-6e2bc3fbd507/supreme_esterni.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/77/47/77476095-18d0-48c6-bd2e-367b4837a8f6/01.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/0e/0d/0e0d3b6e-84cb-4387-bd57-c4f54e0204b8/03.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/c3/07/c30750ea-5a15-4742-9c69-b9484bc4e5ca/02.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/d7/dc/d7dca3d7-19a7-43c4-83e2-c0260eb9ae6c/04.jpg"", ""https://www.casalgrandepadana.it/media/filer_public/1a/bf/1abf9eb8-1476-4301-9ff4-a433ba3c4b64/05.jpg""]",[],casalgrande padana
